Sn1,Sn2,Sn3,Sn4,Sn5,Sn6,Sn7,Sn8,Sn9,Sn10,Tt,dloc,ED,overload_loc
-0.00015318200000000005,0.000136774,0.00021170300000000004,0.00012285899999999998,-0.000196779,0.00044797,0.000159728,-2.6900000000000007e-05,0.00023931,0.000558923,39.94521895,92,1,0
-0.000195875,0.000107815,0.000404481,0.000121684,-0.000188118,0.000520404,0.000216494,-7.222999999999999e-05,0.000173626,0.0005203911000000001,37.43144825,69,2,0
-0.000105319,5.17e-05,0.000220131,5.93e-05,-9.79e-05,0.000270688,0.000113336,-4.23e-05,0.000105684,0.000262885,20.48943484,21,4,0
-0.000203106,0.000105592,0.000436424,0.000120282,-0.000188425,0.000535297,0.0002265,-7.92e-05,0.000211431,0.000520209,37.43144825,2,8,0
-0.000218261,0.000112827,0.000465919,0.00013102600000000002,-0.000200308,0.000575201,0.000243551,-8.499999999999999e-05,0.000226189,0.000557591,39.94521895,76,6,0
-0.000194723,0.000100108,0.0004154230000000001,0.000114838,-0.000180206,0.00051155,0.000216223,-7.68e-05,0.00020148,0.000496591,35.87785252,47,3,0
-0.000111837,5.44e-05,0.000230808,6.23e-05,-0.000102359,0.00028299,0.000119165,-4.39e-05,0.000111088,0.000275794,21.33974596,7,7,0
-0.000148717,7.49e-05,0.000314383,8.609999999999999e-05,-0.000137721,0.0003871,0.00016306100000000002,-5.86e-05,0.00015191100000000002,0.000375772,27.92088309,32,1,0
-0.000203651,0.000105017,0.000435799,0.000120367,-0.000188624,0.000535812,0.000226419,-7.950000000000001e-05,0.000211169,0.0005202319999999999,37.43144825,32,3,0
-0.000191949,9.91e-05,0.000401748,0.000124682,-0.000166548,0.000511079,0.000219506,-7.120000000000001e-05,0.000199524,0.000490949,35.87785252,96,9,0
-0.00012687,6.27e-05,0.000265504,7.240000000000001e-05,-0.00011734,0.00032776800000000004,0.00013789,-5.01e-05,0.00012832,0.00031806900000000003,24.12214748,40,3,0
-0.000160375,8.13e-05,0.000340676,9.25e-05,-0.000149386,0.000419587,0.000177559,-6.18e-05,0.000165939,0.000407785,30.0,74,8,0
-0.000126696,6.29e-05,0.000265704,7.25e-05,-0.000117192,0.000327681,0.000137797,-5.02e-05,0.000128235,0.000317975,24.12214748,91,1,0
-0.00020219099999999998,0.000109996,0.000425743,0.00012972100000000001,-0.000202691,0.000546562,0.00023379,-8.023999999999999e-05,0.00022598200000000006,0.000558474,39.94521895,55,6,0
-9.634e-05,5.4918999999999994e-05,0.000204928,6.1801e-05,-0.000102239,0.00026274800000000004,0.000112013,-3.89e-05,0.00011179899999999999,0.0002758998,21.33974596,63,2,0
-8.918399999999999e-05,5.044600000000001e-05,0.00018962299999999998,5.7259000000000015e-05,-9.539199999999997e-05,0.00024105500000000006,0.000104064,-3.64e-05,0.00010371200000000001,0.0002563728,20.05478105,18,8,0
-0.000126765,6.35e-05,0.000265743,7.240000000000001e-05,-0.000117349,0.000327712,0.000126615,-5.01e-05,0.0001283,0.00031806900000000003,24.12214748,29,1,0
-0.000103125,5.01e-05,0.000213776,5.8e-05,-9.53e-05,0.000264046,0.000110637,-4.13e-05,0.00010278,0.00025613700000000003,20.05478105,71,4,0
-0.000182716,9.38e-05,0.000384669,0.00011391,-0.00016277,0.000482981,0.000206004,-6.929999999999999e-05,0.000189073,0.000465885,34.06736643,96,8,0
-0.000103094,5e-05,0.000213783,5.79e-05,-9.53e-05,0.00026404200000000003,0.000110678,-4.120000000000001e-05,0.000102912,0.000256186,20.05478105,98,7,0
-0.000781632,0.000114488,0.00045989,0.000124321,-0.000193933,0.0005834680000000001,0.000233323,-8.08e-05,0.000220406,0.000538735,38.66025404,5,6,0
-0.000182331,0.000115713,0.000384669,0.000118765,-0.000186992,0.0005039819999999999,0.000204803,-6.670000000000001e-05,0.00021446,0.0005202890000000001,37.43144825,15,7,0
-0.000110516,5.5399999999999985e-05,0.000230121,6.23e-05,-0.000102352,0.000284157,0.000120063,-4.38e-05,0.000111111,0.000275796,21.33974596,28,5,0
-0.00014962,7.324979999999999e-05,0.000310345,8.590058600000003e-05,-0.0001374074,0.000387397,0.00016418799999999998,-5.714510000000001e-05,0.0001524365,0.00037576048,27.92088309,40,9,0
-0.000184017,5.9e-05,0.000393514,0.000108287,-0.000170688,0.000483082,0.000205971,-7.240000000000001e-05,0.000190099,0.000469137,34.06736643,25,2,0
-0.00017875299999999995,3.72635e-05,0.000399377,0.00012399900000000002,-0.0001952848,0.0005090380000000001,0.000224194,-7.314999999999999e-05,0.00021977099999999998,0.0005391279999999999,38.66025404,25,3,0
-1.9852999999999988e-05,7.215e-05,0.00012105400000000002,7.582e-05,-0.00012625199999999998,0.000215708,0.000103168,-2.2200000000000008e-05,0.00014411,0.00034621300000000005,25.93263357,73,2,0
-0.000152655,0.000101922,0.000302564,0.000127004,-0.00020331000000000006,0.000457924,0.000206266,-6.390000000000001e-05,0.000222458,0.0005528530000000001,39.51056516,26,4,0
-0.000103273,4.72e-05,0.00025289700000000003,5.5500000000000014e-05,-9.5e-05,0.00027127,0.000120593,-0.000906033,0.000112664,0.000263241,20.48943484,49,9,0
-0.000103084,5e-05,0.000213781,5.79e-05,-9.54e-05,0.00026404,0.000110692,-4.11e-05,0.000102939,0.000256117,20.05478105,92,5,0
-0.00011309,0.00011964299999999999,0.0002213500000000001,0.000120757,-0.000191508,0.000389162,0.00016752599999999998,-3.4900000000000015e-05,0.00022677,0.000539155,38.66025404,97,5,0
-0.000172028,8.57e-05,0.000368039,0.000100997,-0.000159791,0.000451836,0.000187971,-6.74e-05,0.00017806599999999994,0.000438912,32.07911691,27,8,0
-0.00017282900000000002,8.8e-05,0.00036677,0.000101639,-0.000159353,0.000452167,0.000190878,-6.78e-05,0.00017743599999999995,0.000438628,32.07911691,71,4,0
-0.000208345,0.000101454,0.0004293840000000001,0.000117914,-0.000188569,0.0005377730000000001,0.000227617,-8.028e-05,0.00020648700000000002,0.0005199509999999999,37.43144825,67,8,0
-9.5798e-05,7.845e-05,0.0002047,9.127e-05,-0.00015005700000000002,0.00031157000000000005,0.000142962,-4.03e-05,0.00016686299999999998,0.000408242,30.0,74,6,0
-0.000126726,6.29e-05,0.000265926,7.23e-05,-0.000117426,0.00032768900000000004,0.000137763,-5.02e-05,0.00012830399999999998,0.000318099,24.12214748,55,5,0
-0.000103125,5.01e-05,0.000214076,5.770000000000001e-05,-9.56e-05,0.000264056,0.000110608,-4.13e-05,0.000102949,0.000256287,20.05478105,3,4,0
-0.000210818,0.000108771,0.000449606,0.000126329,-0.000193497,0.000555099,0.000234969,-8.22e-05,0.000218214,0.000538106,38.66025404,76,6,0
-0.000217112,0.000112438,0.0004615930000000001,0.000133355,-0.00019666,0.000575004,0.000244893,-8.27e-05,0.000226219,0.00055561,39.94521895,91,9,0
-0.000216227,0.000108893,0.0004988169999999999,0.000125925,-0.000199438,0.000575634,0.00024995,-0.0008611669999999999,0.000233306,0.0005587459999999999,39.94521895,49,7,0
-0.000159004,9.96e-05,0.000386023,0.000100497,-0.00015815,0.000446111,0.00018699,-6.69e-05,0.000179968,0.0004386730000000001,32.07911691,10,9,0
-0.000110595,5.41e-05,0.000230396,6.23e-05,-0.000102433,0.000284155,0.000119194,-4.41e-05,0.000110806,0.000275791,21.33974596,67,1,0
-0.000103117,5.01e-05,0.000214091,5.770000000000001e-05,-9.56e-05,0.00026403900000000004,0.000110608,-4.13e-05,0.000102955,0.000256287,20.05478105,17,1,0
-0.00017052400000000002,0.000111714,0.0003875280000000001,0.000122912,-0.00020246159999999999,0.000515134,0.000227392,-6.149999999999998e-05,0.000234728,0.0005602280000000001,39.94521895,59,8,0
-0.00014346,7.626e-05,0.000296775,8.5669e-05,-0.000137363,0.00037724,0.000157559,-5.4729999999999986e-05,0.00015266799999999998,0.0003757952,27.92088309,98,2,0
-0.000173129,8.22e-05,0.000352141,9.91e-05,-0.000156412,0.000453646,0.000197843,-5.6100000000000015e-05,0.000183059,0.000438645,32.07911691,39,9,0
-0.000109921,5.3799999999999986e-05,0.000229646,6.13e-05,-0.000102526,0.000284055,0.000120066,-4.2100000000000014e-05,0.000112208,0.000276095,21.33974596,59,5,0
-0.000211222,0.000108565,0.0004507,0.000124792,-0.00019522400000000005,0.000555252,0.000234926,-8.22e-05,0.000218813,0.000538902,38.66025404,40,5,0
-0.000116756,6.938e-05,0.000211162,6.977e-05,-0.000115901,0.000306272,0.000119836,-3.52e-05,0.000132684,0.0003184245,24.12214748,54,4,0
-0.000126356,6.28e-05,0.000264235,7.35e-05,-0.000115852,0.000327621,0.000138185,-4.95e-05,0.000128114,0.000317289,24.12214748,91,6,0
-0.000105606,5.14e-05,0.000219481,5.920000000000001e-05,-9.79e-05,0.00027084200000000003,0.000113597,-4.2e-05,0.000105751,0.000262897,20.48943484,78,6,0
-0.000103615,4.73e-05,0.000207133,5.69e-05,-9.41e-05,0.000264836,0.000113632,-3.63e-05,0.000105136,0.00025617,20.05478105,34,9,0
-0.000104887,5.11e-05,0.00021818,5.870000000000001e-05,-9.74e-05,0.000270733,0.000114506,-4e-05,0.000106785,0.00026291,20.48943484,53,9,0
-0.000189066,9.47e-05,0.000393421,0.000108266,-0.000170648,0.000583461,0.0002039,-7.23e-05,0.000190157,0.000469134,34.06736643,9,5,0
-0.000148717,7.49e-05,0.000314375,8.609999999999999e-05,-0.000137728,0.000387129,0.00016308,-5.86e-05,0.000151902,0.000375773,27.92088309,3,5,0
-0.000105607,5.14e-05,0.000219328,5.95e-05,-9.77e-05,0.000270841,0.000113589,-4.2100000000000014e-05,0.000105641,0.000262703,20.48943484,82,5,0
-0.000163157,7.877e-05,0.00032979699999999995,0.000100612,-0.000141504,0.000420787,0.00017858,-6.3073e-05,0.000161692,0.0004039264999999999,30.0,80,8,0
-0.000207244,0.000109564,0.00043344099999999996,0.0001296251,-0.000202248,0.000553908,0.000236652,-8.103e-05,0.000225737,0.000558319,39.94521895,62,7,0
-0.000100348,5.527e-05,0.000188652,5.9221e-05,-9.6183e-05,0.000258837,0.000102966,-3.498e-05,0.000107045,0.0002625222,20.48943484,75,4,0
-4.566100000000001e-05,9.456e-05,0.00017412100000000004,9.7838e-05,-0.000157966,0.00029802400000000003,0.00013560799999999998,-2.99e-05,0.000183507,0.00043934699999999987,32.07911691,61,5,0
-0.00017482900000000002,0.00010044,0.00034366800000000004,0.00010682200000000003,-0.00016931200000000002,0.000462855,0.000186933,-6.029999999999999e-05,0.000193018,0.0004692144,34.06736643,8,9,0
-0.000110424,5.4299999999999985e-05,0.000230694,6.24e-05,-0.000102474,0.000284066,0.000119083,-4.4299999999999986e-05,0.000110931,0.000275806,21.33974596,41,8,0
-0.00013015299999999999,6.952e-05,0.000258429,8.587200000000001e-05,-0.000139359,0.00035122,0.000151411,-5.2359999999999987e-05,0.000150861,0.000376191,27.92088309,74,1,0
-0.000105668,5.14e-05,0.000219556,5.93e-05,-9.79e-05,0.00027085200000000003,0.000113516,-4.22e-05,0.000105637,0.000262874,20.48943484,94,1,0
-0.000148523,7.52e-05,0.000314925,8.609999999999999e-05,-0.000137765,0.000386987,0.00016290399999999998,-5.88e-05,0.00015184,0.000375774,27.92088309,30,3,0
-0.000103691,4.9726000000000005e-05,0.00021344,5.79388e-05,-9.56e-05,0.000264261,0.0001106693,-4.1435e-05,0.00010274700000000001,0.0002562445,20.05478105,60,4,0
-0.000194873,0.000100087,0.000415864,0.000114799,-0.000180377,0.0005115909999999999,0.000216133,-7.63e-05,0.000201397,0.000496641,35.87785252,41,1,0
-5.0093999999999985e-05,0.000121431,0.000212366,0.00012440999999999998,-0.000200128,0.000371197,0.00017030299999999999,-3.47e-05,0.000234682,0.000559315,39.94521895,93,2,0
-0.000118207,5.73e-05,0.00028513700000000003,6.7e-05,-0.00010865,0.00030367400000000003,0.000127882,-4.81e-05,0.000118663,0.00029433,22.56855175,45,3,0
-0.000149414,7.36e-05,0.000311125,8.58e-05,-0.000137245,0.000387629,0.000164385,-5.68e-05,0.000152635,0.000375739,27.92088309,24,9,0
-0.000186308,9.952399999999999e-05,0.00025271800000000003,0.00011234,-0.00018072099999999998,0.000392608,0.00017309900000000002,-4.78e-05,0.000204243,0.0004973719999999999,35.87785252,5,2,0
-0.000126635,6.3e-05,0.00026616,7.240000000000001e-05,-0.000117393,0.000327632,0.000137667,-5.03e-05,0.000128231,0.000318071,24.12214748,30,2,0
-3.4761999999999977e-05,8.2657e-05,8.810899999999999e-05,8.934e-05,-0.000148479,0.000207245,0.00010963599999999998,-1.7e-05,0.00017052099999999998,0.000408396,30.0,14,6,0
-0.00021542,0.000112147,0.000463152,0.000127932,-0.000199876,0.0005681530000000001,0.000240028,-8.48e-05,0.000223936,0.000551821,39.51056516,41,7,0
-0.000117274,5.83e-05,0.000246645,6.68e-05,-0.000108982,0.000303174,0.000127284,-4.67e-05,0.000118677,0.000294462,22.56855175,11,3,0
-0.000110374,5.08e-05,0.000221598,6.11e-05,-0.000100163,0.000284893,0.00012345799999999998,-3.68e-05,0.000114281,0.000275609,21.33974596,44,8,0
-0.000128547,6.330000000000001e-05,0.000266444,7.23e-05,-0.000117216,0.000325947,0.000137719,-5e-05,0.00012847,0.000318053,24.12214748,7,8,0
-0.000204355,0.000113884,0.00041543199999999987,0.000123789,-0.00019431700000000006,0.000540448,0.000221596,-7.377000000000001e-05,0.000220776,0.0005389624000000001,38.66025404,36,4,0
-0.000103181,4.92e-05,0.00021174,5.7399999999999986e-05,-9.5e-05,0.000264272,0.000111685,-3.950000000000001e-05,0.000103758,0.000256243,20.05478105,39,5,0
-0.000210897,0.000108772,0.000450613,0.000125198,-0.00019694,0.000555119,0.00023491,-8.209999999999999e-05,0.000218701,0.00053741,38.66025404,87,5,0
-0.000195533,9.91e-05,0.000465202,0.000115084,-0.000179807,0.000511992,0.000216807,-7.77e-05,0.000201477,0.000496435,35.87785252,45,3,0
-0.000211852,0.000113618,0.000442663,0.00012738000000000002,-0.000199352,0.0005598990000000001,0.000233824,-7.975e-05,0.000225037,0.0005518596999999999,39.51056516,93,2,0
-0.00016374600000000001,9.9712e-05,0.000341942,0.000119305,-0.000189902,0.000469549,0.00020544,-6.54e-05,0.000211536,0.000520807,37.43144825,58,5,0
-0.00016067799999999998,8.14e-05,0.000340291,9.39e-05,-0.000148385,0.000419626,0.000177133,-6.29e-05,0.000164853,0.000407168,30.0,57,6,0
-0.00011234200000000003,8.069300000000001e-05,0.000253602,9.245e-05,-0.00014911,0.00035365599999999994,0.00015423799999999998,-4.840000000000001e-05,0.00016612599999999997,0.00040772,30.0,60,1,0
-0.000136644,6.840000000000001e-05,0.00028796700000000003,7.82e-05,-0.000126683,0.000355925,0.000150572,-5.260000000000001e-05,0.000140244,0.00034560000000000005,25.93263357,63,9,0
-0.00013693,6.850000000000001e-05,0.000287475,8e-05,-0.00012310200000000002,0.000355958,0.000150171,-5.37e-05,0.000139295,0.000348626,25.93263357,86,6,0
-0.000104462,5.23e-05,0.000221009,5.920000000000001e-05,-9.77e-05,0.000270313,0.000113263,-4.2e-05,0.000105892,0.000262865,20.48943484,11,7,0
-0.000160178,8.2e-05,0.00034162,9.36e-05,-0.000148766,0.0004194,0.000176818,-6.31e-05,0.00016496599999999998,0.000407342,30.0,4,5,0
6.865299999999998e-05,8.065000000000001e-05,-3.366600000000007e-05,8.46e-05,-0.000129104,9.461699999999997e-05,7.1253e-05,9.300000000000011e-06,0.00016047299999999998,0.000374217,27.92088309,95,2,0
-2.5050000000000044e-06,9.528e-05,2.7745999999999988e-05,9.531100000000001e-05,-0.00015934199999999998,0.00016594200000000006,1.161200000000001e-05,-5.299999999999993e-06,0.000185608,0.000440326,32.07911691,29,3,0
-0.000110274,4.92e-05,0.000217215,6.05e-05,-9.9e-05,0.000285267,0.00012558,-3.32e-05,0.000115933,0.000275512,21.33974596,44,9,0
-0.00016080899999999998,8.149999999999999e-05,0.000340591,9.39e-05,-0.000148582,0.000419646,0.000176972,-6.330000000000001e-05,0.00016471200000000002,0.000407215,30.0,75,1,0
-0.000210893,0.000108693,0.000450747,0.00012473,-0.000195091,0.00055514,0.000235008,-8.18e-05,0.000218993,0.000538889,38.66025404,43,2,0
-0.000137238,6.86e-05,0.000288992,7.890000000000001e-05,-0.000127093,0.00035601400000000004,0.000149827,-5.42e-05,0.000139534,0.00034558,25.93263357,79,1,0
-0.000216139,0.000114676,0.000470414,0.000129324,-0.000201781,0.00057417,0.000242807,-8.48e-05,0.000227191,0.000558374,39.94521895,11,6,0
-0.000215158,0.000111167,0.000460651,0.00012731,-0.000199263,0.000568324,0.000241444,-8.2e-05,0.000225217,0.000551849,39.51056516,58,7,0
-0.000184101,9.42e-05,0.000391224,0.000109279,-0.00016921700000000002,0.000483231,0.000204447,-7.170000000000001e-05,0.000189961,0.000468569,34.06736643,97,6,0
-0.000115982,5.7454e-05,0.000240621,6.689266e-05,-0.000109126,0.00029995200000000003,0.000126246,-4.6221000000000004e-05,0.000118416,0.00029446349999999997,22.56855175,61,2,0
-0.000101177,5.0591e-05,0.000207833,5.95354e-05,-9.7845e-05,0.000263019,0.000111037,-4.064e-05,0.00010549399999999999,0.0002628148,20.48943484,96,2,0
-0.000102854,4.99e-05,0.000213757,5.7200000000000015e-05,-9.57e-05,0.000264009,0.000111001,-4.04e-05,0.000103522,0.000256445,20.05478105,64,4,0
-3.724100000000001e-05,5.596000000000001e-05,7.133600000000002e-05,7.025000000000001e-05,-0.000119395,0.000179122,8.9618e-05,-2.01e-05,0.00012942700000000002,0.00031909799999999997,24.12214748,27,2,0
-0.00010922500000000004,0.000114272,0.000251729,0.00012278299999999998,-0.00019624,0.00038923499999999993,0.00018730700000000006,-3.78e-05,0.000233264,0.0005523640000000001,39.51056516,34,8,0
-0.000190821,0.000102915,0.000419791,0.000114386,-0.000179387,0.000509487,0.000215789,-7.46e-05,0.000202685,0.000496526,35.87785252,1,8,0
-0.000126715,6.29e-05,0.000265798,7.25e-05,-0.000117277,0.000327684,0.000137775,-5.02e-05,0.00012825100000000002,0.000318032,24.12214748,77,2,0
-0.000103122,5e-05,0.000213924,5.7399999999999986e-05,-9.55e-05,0.000264048,0.00011065,-4.120000000000001e-05,0.000102533,0.000256241,20.05478105,67,3,0
-0.000203666,0.000104874,0.000434033,0.000121684,-0.000187075,0.0005358709999999999,0.000226811,-7.929999999999999e-05,0.000210696,0.000519617,37.43144825,94,7,0
-0.000216075,0.000111314,0.000461612,0.000127854,-0.000199764,0.000568527,0.000240596,-8.4e-05,0.000224123,0.000551816,39.51056516,24,3,0
-2.365499999999999e-05,7.31e-05,4.667500000000001e-05,6.764999999999999e-05,-0.000114924,0.00018380800000000004,7.321200000000003e-05,-5.2000000000000036e-06,0.0001361,0.000318765,24.12214748,39,1,0
-0.000103193,5e-05,0.000213935,5.770000000000001e-05,-9.56e-05,0.000264078,0.000110654,-4.120000000000001e-05,0.000102963,0.000256287,20.05478105,40,1,0
-0.000105594,5.14e-05,0.00021912,5.97e-05,-9.74e-05,0.000270837,0.000113597,-4.2100000000000014e-05,0.000105532,0.000262701,20.48943484,94,6,0
-0.000210882,0.000109042,0.000451669,0.000124846,-0.000195299,0.000555055,0.000234594,-8.25e-05,0.000218686,0.000538905,38.66025404,14,5,0
-0.000102646,4.98e-05,0.000213885,5.65e-05,-9.62e-05,0.000263981,0.000111285,-3.97e-05,0.00010418,0.000256775,20.05478105,74,9,0
-0.000117728,5.8e-05,0.000246086,6.68e-05,-0.000109032,0.000303381,0.000127384,-4.68e-05,0.000118585,0.000294475,22.56855175,93,3,0
-9.4278e-05,0.0001164,0.00014657600000000001,0.00010805,-0.000176619,0.00034071,0.00013472200000000002,-1.8099999999999993e-05,0.000212782,0.000497582,35.87785252,64,3,0
-0.000184046,9.42407e-05,0.00039178,0.00010820339,-0.0001706561,0.000482715,0.00020396400000000003,-7.199399999999999e-05,0.00019019188000000002,0.00046914733,34.06736643,63,1,0
-0.000160451,8.14e-05,0.00033900300000000005,9.49e-05,-0.000144043,0.000419583,0.00017737900000000002,-6.26e-05,0.00016455700000000002,0.000411064,30.0,86,6,0
-0.000119726,0.0001117,0.000223516,0.000110837,-0.00017717499999999998,0.00039366900000000003,0.00015808900000000004,-3.52e-05,0.000209031,0.000496728,35.87785252,92,6,0
-0.000137357,7.209999999999999e-05,0.000288025,7.879999999999999e-05,-0.000126899,0.000356142,8.340000000000001e-05,-5.36e-05,0.00013979200000000002,0.000345559,25.93263357,29,4,0
-7.603e-05,6.293e-05,0.00011583400000000003,6e-05,-0.000100027,0.00021992599999999998,8.3387e-05,-1.8699999999999994e-05,0.000116028,0.000275635,21.33974596,82,9,0
-0.000110631,5.41e-05,0.000230325,6.26e-05,-0.000102281,0.00028416,0.000119143,-4.42e-05,0.000110805,0.000275702,21.33974596,60,5,0
-3.607e-05,4.813e-05,7.6795e-05,5.762e-05,-9.882e-05,0.00015945099999999996,7.7609e-05,-1.93e-05,0.000107036,0.000263521,20.48943484,51,9,0
-0.000160824,8.149999999999999e-05,0.000340671,9.41e-05,-0.00014866600000000002,0.000419651,0.00017695799999999998,-6.330000000000001e-05,0.00016534099999999995,0.000407254,30.0,66,2,0
-0.000208791,0.000110411,0.000453463,0.000124606,-0.000194741,0.000553984,0.000234515,-8.149999999999999e-05,0.000219421,0.000538842,38.66025404,1,5,0
-6.8377e-05,8.439999999999999e-05,-1.0822999999999974e-05,6.617e-05,-9.6389e-05,0.000188348,3.5338999999999995e-05,1.6000000000000006e-05,-9.957e-05,0.000276634,21.33974596,69,8,0
-0.000217536,0.000112586,0.000463062,0.000132664,-0.000197681,0.000575076,0.000244393,-8.36e-05,0.000226118,0.000556576,39.94521895,96,6,0
-0.000219163,0.000111923,0.00052023,0.000129785,-0.000201552,0.000575655,0.000243983,-8.68e-05,0.000226785,0.000558199,39.94521895,45,3,0
-0.00012416899999999998,6.8988e-05,0.000270492,7.856000000000001e-05,-0.0001269885,0.000340444,0.00014468399999999999,-5.0779999999999985e-05,0.000140024,0.0003456421,25.93263357,8,2,0
-0.000173129,8.22e-05,0.000352141,9.91e-05,-0.000156412,0.000453646,0.000197843,-5.6100000000000015e-05,0.000183059,0.000438645,32.07911691,39,9,0
-0.000110487,5.400000000000001e-05,0.000230015,6.23e-05,-0.000102314,0.000284157,0.000119471,-4.36e-05,0.000111166,0.000275793,21.33974596,23,8,0
-0.000103155,6.497000000000001e-05,0.00021654099999999997,7.107e-05,-0.000116591,0.000294831,0.000123831,-3.925000000000001e-05,0.00013052799999999998,0.000318242,24.12214748,58,6,0
-0.000103022,5e-05,0.00021354,5.8e-05,-9.53e-05,0.00026403,0.000110763,-4.1e-05,0.000102934,0.000255936,20.05478105,82,8,0
-0.000110181,5.400000000000001e-05,0.00022844,6.38e-05,-0.000100507,0.00028408,0.000119662,-4.34e-05,0.000110679,0.000274997,21.33974596,96,6,0
-0.000211067,0.000108841,0.000450991,0.000125228,-0.000194918,0.000555149,0.000234693,-8.25e-05,0.000218498,0.000538717,38.66025404,56,4,0
-0.00015947700000000002,8.0347e-05,0.0003348830000000001,9.33967e-05,-0.00014862300000000002,0.000417086,0.000176817,-6.1549e-05,0.000165301,0.0004073562,30.0,39,3,0
-0.00018685,0.000100586,0.000401261,0.000114581,-0.000180032,0.000499819,0.000212267,-7.428e-05,0.00020194,0.0004966201000000001,35.87785252,47,4,0
-0.000210596,0.000108618,0.000450892,0.000132456,-0.000195547,0.000555083,0.00023532400000000005,-8.1e-05,7.049999999999999e-05,0.000539213,38.66025404,69,5,0
-5.4798999999999995e-05,8.219700000000001e-05,0.000160743,9.058e-05,-0.0001487259,0.00026661800000000004,0.000128922,-3.05e-05,0.000168802,0.000408126,30.0,73,5,0
-0.000194094,0.00010738,0.0004036819999999999,0.000119704,-0.000188034,0.000518218,0.000216545,-7.269999999999999e-05,0.000212465,0.0005202818,37.43144825,94,1,0
-0.000110515,5.41e-05,0.000230078,6.26e-05,-0.000102139,0.000284141,0.000119288,-4.39e-05,0.000110936,0.000275681,21.33974596,77,6,0
-0.000178203,0.000145935,0.00020895,0.000121985,-0.000195252,0.000579335,0.00015204599999999995,-2.2800000000000002e-05,0.00024158,0.000558844,39.94521895,9,8,0
-0.00013611400000000006,9.888e-05,0.000288778,0.0001078,-0.000167182,0.00041658099999999996,0.00017487900000000002,-5.0399999999999985e-05,0.00019349,0.0004682480000000001,34.06736643,91,6,0
-0.000109911,5.8321000000000006e-05,0.000232424,6.6945e-05,-0.00010845380000000003,0.000292847,0.000123924,-4.386e-05,0.00011897699999999997,0.0002940508,22.56855175,92,9,0
-7.384400000000002e-05,9.399e-05,0.00018490599999999998,9.8074e-05,-0.00015821299999999998,0.000286351,0.000138733,-3.2299999999999986e-05,0.000183,0.000439335,32.07911691,60,4,0
-0.000203285,0.000104762,0.000432152,0.000123065,-0.000451387,0.0005358019999999999,0.000227236,-7.87e-05,0.000210396,0.000533679,37.43144825,85,4,0
-0.000184416,9.43e-05,0.000392675,0.000108278,-0.000170647,0.000483287,0.000204092,-7.219999999999999e-05,0.000190137,0.00046914,34.06736643,93,2,0
-0.000148451,7.49e-05,0.000314332,8.609999999999999e-05,-0.000137715,0.000386497,0.000163101,-5.86e-05,0.00015192,0.000375772,27.92088309,8,6,0
-0.000148001,7.670000000000001e-05,0.000315616,8.609999999999999e-05,-0.000137694,0.000386752,0.000164931,-5.88e-05,0.000151924,0.000375764,27.92088309,26,6,0
-0.00021120099999999997,0.000108625,0.00045066400000000003,0.0001240959,-0.0001950328,0.0005552320999999999,0.0002348652,-8.2235e-05,0.0002177518,0.00053879869,38.66025404,67,3,0
-0.000105625,5.14e-05,0.000219402,5.93e-05,-9.77e-05,0.000270844,0.000113568,-4.2100000000000014e-05,0.000105583,0.00026282,20.48943484,72,4,0
-0.000110596,5.41e-05,0.000230392,6.24e-05,-0.000102424,0.000284155,0.000119193,-4.41e-05,0.000110934,0.00027579,21.33974596,99,8,0
-0.000194802,9.990000000000003e-05,0.000415439,0.000114727,-0.000180241,0.000511617,0.000216361,-7.59e-05,0.000201594,0.0004966290000000001,35.87785252,18,7,0
-0.00016967599999999998,9.577e-05,0.0003546380000000001,0.000106929,-0.000169172,0.000461341,0.000194759,-6.168e-05,0.000192994,0.000469154,34.06736643,43,8,0
-0.000215994,0.000111518,0.00046197,0.00012808,-0.000199672,0.000568451,0.000240382,-8.43e-05,0.000223907,0.000551735,39.51056516,56,2,0
-0.000148856,7.74e-05,0.000313647,8.6e-05,-0.000137605,0.000387214,0.000116296,-5.820000000000001e-05,0.000152087,0.000375764,27.92088309,29,3,0
-0.000121753,6.64e-05,0.000270895,7.190000000000001e-05,-0.000116271,0.000325583,0.000137189,-4.85e-05,0.000129686,0.00031794,24.12214748,0,6,0
-0.000148734,7.49e-05,0.00031406,8.640000000000001e-05,-0.000137434,0.000387115,0.000163124,-5.86e-05,0.000151805,0.000375639,27.92088309,76,2,0
-0.000161332,8.149999999999999e-05,0.000340921,9.36e-05,-0.000148875,0.000430298,0.000176933,-6.330000000000001e-05,0.00016482900000000002,0.000407355,30.0,9,1,0
-0.000160828,8.149999999999999e-05,0.00034072800000000005,9.37e-05,-0.00015047299999999998,0.00041965,0.00017695299999999998,-6.330000000000001e-05,0.00016475900000000005,0.000441897,30.0,89,3,0
-0.00021769,0.000113632,0.000468621,0.000129337,-0.000201867,0.000574368,0.000243247,-8.47e-05,0.000227109,0.00055839,39.94521895,12,8,0
-0.000110476,5.42e-05,0.000230534,6.23e-05,-0.000102434,0.000284106,0.000119186,-4.4e-05,0.000110989,0.000275802,21.33974596,37,3,0
0.000402949,7.329999999999999e-05,-0.0006233199999999999,5.100000000000001e-05,-0.000105233,-0.000469782,-0.000111967,0.000118019,0.000141502,0.000297808,22.56855175,44,4,2
